EventTime,Origin,Destination,replicate,Continent_origin,Continent_dest,date,month,Region_origin,Region_dest,biweek,Region_origin2,Region_dest2
2021.18904,South Africa,Angola,10,Africa,Africa,2021-03-10,2021-03-01,Southern Africa,Southern Africa,2021-03-07,Southern Africa,Southern Africa
2021.07671,South Africa,Angola,10,Africa,Africa,2021-01-28,2021-01-01,Southern Africa,Southern Africa,2021-01-24,Southern Africa,Southern Africa
2021.49042,South Africa,Angola,10,Africa,Africa,2021-06-29,2021-06-01,Southern Africa,Southern Africa,2021-06-27,Southern Africa,Southern Africa
2021.10685,South Africa,Angola,10,Africa,Africa,2021-02-09,2021-02-01,Southern Africa,Southern Africa,2021-02-07,Southern Africa,Southern Africa
2021.16439,South Africa,Angola,10,Africa,Africa,2021-03-02,2021-03-01,Southern Africa,Southern Africa,2021-02-21,Southern Africa,Southern Africa
2020.96019,South Africa,Angola,10,Africa,Africa,2020-12-17,2020-12-01,Southern Africa,Southern Africa,2020-12-13,Southern Africa,Southern Africa
2021.57533,South Africa,Angola,10,Africa,Africa,2021-07-29,2021-07-01,Southern Africa,Southern Africa,2021-07-25,Southern Africa,Southern Africa
2021.13698,South Africa,Angola,10,Africa,Africa,2021-02-19,2021-02-01,Southern Africa,Southern Africa,2021-02-07,Southern Africa,Southern Africa
2021.53973,Namibia,Angola,10,Africa,Africa,2021-07-17,2021-07-01,Southern Africa,Southern Africa,2021-07-11,Southern Africa,Southern Africa
2021.28332,Namibia,Angola,10,Africa,Africa,2021-04-14,2021-04-01,Southern Africa,Southern Africa,2021-04-04,Southern Africa,Southern Africa
2020.9644,South Africa,Angola,10,Africa,Africa,2020-12-18,2020-12-01,Southern Africa,Southern Africa,2020-12-13,Southern Africa,Southern Africa
2021.12055,South Africa,Angola,10,Africa,Africa,2021-02-14,2021-02-01,Southern Africa,Southern Africa,2021-02-07,Southern Africa,Southern Africa
2021.09848,South Africa,Angola,10,Africa,Africa,2021-02-05,2021-02-01,Southern Africa,Southern Africa,2021-01-24,Southern Africa,Southern Africa
2021.18903,South Africa,Angola,10,Africa,Africa,2021-03-10,2021-03-01,Southern Africa,Southern Africa,2021-03-07,Southern Africa,Southern Africa
2021.13698,South Africa,Angola,10,Africa,Africa,2021-02-19,2021-02-01,Southern Africa,Southern Africa,2021-02-07,Southern Africa,Southern Africa
2021.06303,Portugal,Angola,10,Europe,Africa,2021-01-24,2021-01-01,Western Europe,Southern Africa,2021-01-24,Western Europe,Southern Africa
2021.0548,United Kingdom,Angola,10,Europe,Africa,2021-01-21,2021-01-01,Western Europe,Southern Africa,2021-01-10,Western Europe,Southern Africa
2021.10686,Portugal,Angola,10,Europe,Africa,2021-02-09,2021-02-01,Western Europe,Southern Africa,2021-02-07,Western Europe,Southern Africa
2020.29142,South Africa,Angola,10,Africa,Africa,2020-04-16,2020-04-01,Southern Africa,Southern Africa,2020-04-05,Southern Africa,Southern Africa
2021.09317,Portugal,Angola,10,Europe,Africa,2021-02-04,2021-02-01,Western Europe,Southern Africa,2021-01-24,Western Europe,Southern Africa
2021.13152,Portugal,Angola,10,Europe,Africa,2021-02-18,2021-02-01,Western Europe,Southern Africa,2021-02-07,Western Europe,Southern Africa
2021.02742,Portugal,Angola,10,Europe,Africa,2021-01-11,2021-01-01,Western Europe,Southern Africa,2021-01-10,Western Europe,Southern Africa
2021.18742,Republic of the Congo,Angola,10,,Africa,2021-03-10,2021-03-01,,Southern Africa,2021-03-07,,Southern Africa
2020.57067,Democratic Republic of the Congo,Angola,10,,Africa,2020-07-27,2020-07-01,,Southern Africa,2020-07-26,,Southern Africa
2021.14714,Republic of the Congo,Angola,10,,Africa,2021-02-23,2021-02-01,,Southern Africa,2021-02-21,,Southern Africa
2021.17991,Republic of the Congo,Angola,10,,Africa,2021-03-07,2021-03-01,,Southern Africa,2021-03-07,,Southern Africa
2020.8544,Togo,Angola,10,Africa,Africa,2020-11-08,2020-11-01,Western Africa,Southern Africa,2020-11-01,Western Africa,Southern Africa
2021.09317,USA,Angola,10,,Africa,2021-02-04,2021-02-01,,Southern Africa,2021-01-24,,Southern Africa
2020.93445,Botswana,Angola,10,Africa,Africa,2020-12-08,2020-12-01,Southern Africa,Southern Africa,2020-11-29,Southern Africa,Southern Africa
2021.03107,Burkina Faso,Angola,10,Africa,Africa,2021-01-12,2021-01-01,Western Africa,Southern Africa,2021-01-10,Western Africa,Southern Africa
2021.08221,Burkina Faso,Angola,10,Africa,Africa,2021-01-31,2021-01-01,Western Africa,Southern Africa,2021-01-24,Western Africa,Southern Africa
2021.07397,Portugal,Angola,10,Europe,Africa,2021-01-27,2021-01-01,Western Europe,Southern Africa,2021-01-24,Western Europe,Southern Africa
2021.06301,Portugal,Angola,10,Europe,Africa,2021-01-23,2021-01-01,Western Europe,Southern Africa,2021-01-10,Western Europe,Southern Africa
2021.24384,Australia,Angola,10,Australia,Africa,2021-03-31,2021-03-01,Oceania,Southern Africa,2021-03-21,Oceania,Southern Africa
2020.97497,India,Angola,10,Asia,Africa,2020-12-22,2020-12-01,India+,Southern Africa,2020-12-13,India+,Southern Africa
2021.27381,Australia,Angola,10,Australia,Africa,2021-04-10,2021-04-01,Oceania,Southern Africa,2021-04-04,Oceania,Southern Africa
2021.25444,Portugal,Angola,10,Europe,Africa,2021-04-03,2021-04-01,Western Europe,Southern Africa,2021-03-21,Western Europe,Southern Africa
2021.33972,Portugal,Angola,10,Europe,Africa,2021-05-04,2021-05-01,Western Europe,Southern Africa,2021-05-02,Western Europe,Southern Africa
2021.52239,Portugal,Angola,10,Europe,Africa,2021-07-10,2021-07-01,Western Europe,Southern Africa,2021-06-27,Western Europe,Southern Africa
2021.3333,Australia,Angola,10,Australia,Africa,2021-05-02,2021-05-01,Oceania,Southern Africa,2021-05-02,Oceania,Southern Africa
2021.69588,Democratic Republic of the Congo,Angola,10,,Africa,2021-09-11,2021-09-01,,Southern Africa,2021-09-05,,Southern Africa
2021.41405,Democratic Republic of the Congo,Angola,10,,Africa,2021-06-01,2021-06-01,,Southern Africa,2021-05-30,,Southern Africa
2021.50685,South Africa,Angola,10,Africa,Africa,2021-07-05,2021-07-01,Southern Africa,Southern Africa,2021-06-27,Southern Africa,Southern Africa
2021.52329,South Africa,Angola,10,Africa,Africa,2021-07-11,2021-07-01,Southern Africa,Southern Africa,2021-07-11,Southern Africa,Southern Africa
2021.49894,South Africa,Angola,10,Africa,Africa,2021-07-02,2021-07-01,Southern Africa,Southern Africa,2021-06-27,Southern Africa,Southern Africa
2021.63563,South Africa,Angola,10,Africa,Africa,2021-08-21,2021-08-01,Southern Africa,Southern Africa,2021-08-08,Southern Africa,Southern Africa
2021.19578,South Africa,Angola,10,Africa,Africa,2021-03-13,2021-03-01,Southern Africa,Southern Africa,2021-03-07,Southern Africa,Southern Africa
2021.46851,Portugal,Angola,10,Europe,Africa,2021-06-21,2021-06-01,Western Europe,Southern Africa,2021-06-13,Western Europe,Southern Africa
2021.53597,Portugal,Angola,10,Europe,Africa,2021-07-15,2021-07-01,Western Europe,Southern Africa,2021-07-11,Western Europe,Southern Africa
2021.2959,South Africa,Angola,10,Africa,Africa,2021-04-19,2021-04-01,Southern Africa,Southern Africa,2021-04-18,Southern Africa,Southern Africa
2021.68766,Portugal,Angola,10,Europe,Africa,2021-09-08,2021-09-01,Western Europe,Southern Africa,2021-09-05,Western Europe,Southern Africa
2021.70134,Bangladesh,Angola,10,Asia,Africa,2021-09-13,2021-09-01,India+,Southern Africa,2021-09-05,India+,Southern Africa
2021.52326,Portugal,Angola,10,Europe,Africa,2021-07-10,2021-07-01,Western Europe,Southern Africa,2021-06-27,Western Europe,Southern Africa
2021.71504,Portugal,Angola,10,Europe,Africa,2021-09-18,2021-09-01,Western Europe,Southern Africa,2021-09-05,Western Europe,Southern Africa
2021.53423,Portugal,Angola,10,Europe,Africa,2021-07-14,2021-07-01,Western Europe,Southern Africa,2021-07-11,Western Europe,Southern Africa
2021.54561,Nigeria,Angola,10,Africa,Africa,2021-07-19,2021-07-01,Western Africa,Southern Africa,2021-07-11,Western Africa,Southern Africa
2021.70136,Portugal,Angola,10,Europe,Africa,2021-09-13,2021-09-01,Western Europe,Southern Africa,2021-09-05,Western Europe,Southern Africa
2021.48492,Zambia,Angola,10,Africa,Africa,2021-06-26,2021-06-01,Southern Africa,Southern Africa,2021-06-13,Southern Africa,Southern Africa
2021.67396,Zambia,Angola,10,Africa,Africa,2021-09-03,2021-09-01,Southern Africa,Southern Africa,2021-08-22,Southern Africa,Southern Africa
2021.38886,Zambia,Angola,10,Africa,Africa,2021-05-22,2021-05-01,Southern Africa,Southern Africa,2021-05-16,Southern Africa,Southern Africa
2021.70687,Zambia,Angola,10,Africa,Africa,2021-09-16,2021-09-01,Southern Africa,Southern Africa,2021-09-05,Southern Africa,Southern Africa
2021.56983,Republic of the Congo,Angola,10,,Africa,2021-07-27,2021-07-01,,Southern Africa,2021-07-25,,Southern Africa
2021.48392,Portugal,Angola,10,Europe,Africa,2021-06-26,2021-06-01,Western Europe,Southern Africa,2021-06-13,Western Europe,Southern Africa
2021.737,Portugal,Angola,10,Europe,Africa,2021-09-27,2021-09-01,Western Europe,Southern Africa,2021-09-19,Western Europe,Southern Africa
2021.68769,Portugal,Angola,10,Europe,Africa,2021-09-09,2021-09-01,Western Europe,Southern Africa,2021-09-05,Western Europe,Southern Africa
2021.31456,South Africa,Angola,10,Africa,Africa,2021-04-25,2021-04-01,Southern Africa,Southern Africa,2021-04-18,Southern Africa,Southern Africa
2021.52604,Namibia,Angola,10,Africa,Africa,2021-07-12,2021-07-01,Southern Africa,Southern Africa,2021-07-11,Southern Africa,Southern Africa
2021.67125,Namibia,Angola,10,Africa,Africa,2021-09-03,2021-09-01,Southern Africa,Southern Africa,2021-08-22,Southern Africa,Southern Africa
2021.51234,Namibia,Angola,10,Africa,Africa,2021-07-07,2021-07-01,Southern Africa,Southern Africa,2021-06-27,Southern Africa,Southern Africa
2021.72879,Namibia,Angola,10,Africa,Africa,2021-09-24,2021-09-01,Southern Africa,Southern Africa,2021-09-19,Southern Africa,Southern Africa
2021.63855,Namibia,Angola,10,Africa,Africa,2021-08-22,2021-08-01,Southern Africa,Southern Africa,2021-08-22,Southern Africa,Southern Africa
2021.50326,Namibia,Angola,10,Africa,Africa,2021-07-03,2021-07-01,Southern Africa,Southern Africa,2021-06-27,Southern Africa,Southern Africa
2021.36702,Namibia,Angola,10,Africa,Africa,2021-05-14,2021-05-01,Southern Africa,Southern Africa,2021-05-02,Southern Africa,Southern Africa
2021.48688,Namibia,Angola,10,Africa,Africa,2021-06-27,2021-06-01,Southern Africa,Southern Africa,2021-06-27,Southern Africa,Southern Africa
2021.7507,Namibia,Angola,10,Africa,Africa,2021-10-02,2021-10-01,Southern Africa,Southern Africa,2021-09-19,Southern Africa,Southern Africa
2021.35428,Namibia,Angola,10,Africa,Africa,2021-05-10,2021-05-01,Southern Africa,Southern Africa,2021-05-02,Southern Africa,Southern Africa
2021.70685,South Africa,Angola,10,Africa,Africa,2021-09-16,2021-09-01,Southern Africa,Southern Africa,2021-09-05,Southern Africa,Southern Africa
2021.73699,South Africa,Angola,10,Africa,Africa,2021-09-27,2021-09-01,Southern Africa,Southern Africa,2021-09-19,Southern Africa,Southern Africa
2021.7096,Namibia,Angola,10,Africa,Africa,2021-09-17,2021-09-01,Southern Africa,Southern Africa,2021-09-05,Southern Africa,Southern Africa
2021.74247,Namibia,Angola,10,Africa,Africa,2021-09-29,2021-09-01,Southern Africa,Southern Africa,2021-09-19,Southern Africa,Southern Africa
2021.47671,Namibia,Angola,10,Africa,Africa,2021-06-23,2021-06-01,Southern Africa,Southern Africa,2021-06-13,Southern Africa,Southern Africa
2021.74795,Namibia,Angola,10,Africa,Africa,2021-10-01,2021-10-01,Southern Africa,Southern Africa,2021-09-19,Southern Africa,Southern Africa
2021.73972,Namibia,Angola,10,Africa,Africa,2021-09-27,2021-09-01,Southern Africa,Southern Africa,2021-09-19,Southern Africa,Southern Africa
2021.67813,Namibia,Angola,10,Africa,Africa,2021-09-05,2021-09-01,Southern Africa,Southern Africa,2021-09-05,Southern Africa,Southern Africa
2021.51234,Namibia,Angola,10,Africa,Africa,2021-07-07,2021-07-01,Southern Africa,Southern Africa,2021-06-27,Southern Africa,Southern Africa
2021.53858,Namibia,Angola,10,Africa,Africa,2021-07-16,2021-07-01,Southern Africa,Southern Africa,2021-07-11,Southern Africa,Southern Africa
2021.47072,Namibia,Angola,10,Africa,Africa,2021-06-21,2021-06-01,Southern Africa,Southern Africa,2021-06-13,Southern Africa,Southern Africa
2021.73153,South Africa,Angola,10,Africa,Africa,2021-09-25,2021-09-01,Southern Africa,Southern Africa,2021-09-19,Southern Africa,Southern Africa
2021.67124,Botswana,Angola,10,Africa,Africa,2021-09-03,2021-09-01,Southern Africa,Southern Africa,2021-08-22,Southern Africa,Southern Africa
2021.50684,Portugal,Angola,10,Europe,Africa,2021-07-04,2021-07-01,Western Europe,Southern Africa,2021-06-27,Western Europe,Southern Africa
2021.50684,Portugal,Angola,10,Europe,Africa,2021-07-04,2021-07-01,Western Europe,Southern Africa,2021-06-27,Western Europe,Southern Africa
2021.57536,Portugal,Angola,10,Europe,Africa,2021-07-30,2021-07-01,Western Europe,Southern Africa,2021-07-25,Western Europe,Southern Africa
2021.61372,Portugal,Angola,10,Europe,Africa,2021-08-13,2021-08-01,Western Europe,Southern Africa,2021-08-08,Western Europe,Southern Africa
2021.80646,South Africa,Angola,11,Africa,Africa,2021-10-22,2021-10-01,Southern Africa,Southern Africa,2021-10-17,Southern Africa,Southern Africa
2021.86309,South Africa,Angola,11,Africa,Africa,2021-11-12,2021-11-01,Southern Africa,Southern Africa,2021-10-31,Southern Africa,Southern Africa
2021.90091,South Africa,Angola,11,Africa,Africa,2021-11-25,2021-11-01,Southern Africa,Southern Africa,2021-11-14,Southern Africa,Southern Africa
2021.90349,Namibia,Angola,11,Africa,Africa,2021-11-26,2021-11-01,Southern Africa,Southern Africa,2021-11-14,Southern Africa,Southern Africa
2021.92676,South Africa,Angola,11,Africa,Africa,2021-12-05,2021-12-01,Southern Africa,Southern Africa,2021-11-28,Southern Africa,Southern Africa
2021.96892,Namibia,Angola,11,Africa,Africa,2021-12-20,2021-12-01,Southern Africa,Southern Africa,2021-12-12,Southern Africa,Southern Africa
2021.97343,South Africa,Angola,11,Africa,Africa,2021-12-22,2021-12-01,Southern Africa,Southern Africa,2021-12-12,Southern Africa,Southern Africa
2022.00227,South Africa,Angola,11,Africa,Africa,2022-01-01,2022-01-01,Southern Africa,Southern Africa,2021-12-26,Southern Africa,Southern Africa
2022.01871,South Africa,Angola,11,Africa,Africa,2022-01-07,2022-01-01,Southern Africa,Southern Africa,2021-12-26,Southern Africa,Southern Africa
2021.80646,South Africa,Angola,12,Africa,Africa,2021-10-22,2021-10-01,Southern Africa,Southern Africa,2021-10-17,Southern Africa,Southern Africa
2021.86309,South Africa,Angola,12,Africa,Africa,2021-11-12,2021-11-01,Southern Africa,Southern Africa,2021-10-31,Southern Africa,Southern Africa
2021.90091,South Africa,Angola,12,Africa,Africa,2021-11-25,2021-11-01,Southern Africa,Southern Africa,2021-11-14,Southern Africa,Southern Africa
2021.9035,Namibia,Angola,12,Africa,Africa,2021-11-26,2021-11-01,Southern Africa,Southern Africa,2021-11-14,Southern Africa,Southern Africa
2021.92676,South Africa,Angola,12,Africa,Africa,2021-12-05,2021-12-01,Southern Africa,Southern Africa,2021-11-28,Southern Africa,Southern Africa
2021.96893,Namibia,Angola,12,Africa,Africa,2021-12-20,2021-12-01,Southern Africa,Southern Africa,2021-12-12,Southern Africa,Southern Africa
2021.97343,South Africa,Angola,12,Africa,Africa,2021-12-22,2021-12-01,Southern Africa,Southern Africa,2021-12-12,Southern Africa,Southern Africa
2022.00227,South Africa,Angola,12,Africa,Africa,2022-01-01,2022-01-01,Southern Africa,Southern Africa,2021-12-26,Southern Africa,Southern Africa
2022.01871,South Africa,Angola,12,Africa,Africa,2022-01-07,2022-01-01,Southern Africa,Southern Africa,2021-12-26,Southern Africa,Southern Africa
2021.80646,South Africa,Angola,13,Africa,Africa,2021-10-22,2021-10-01,Southern Africa,Southern Africa,2021-10-17,Southern Africa,Southern Africa
2021.86309,South Africa,Angola,13,Africa,Africa,2021-11-12,2021-11-01,Southern Africa,Southern Africa,2021-10-31,Southern Africa,Southern Africa
2021.90091,South Africa,Angola,13,Africa,Africa,2021-11-25,2021-11-01,Southern Africa,Southern Africa,2021-11-14,Southern Africa,Southern Africa
2021.90349,Namibia,Angola,13,Africa,Africa,2021-11-26,2021-11-01,Southern Africa,Southern Africa,2021-11-14,Southern Africa,Southern Africa
2021.92676,South Africa,Angola,13,Africa,Africa,2021-12-05,2021-12-01,Southern Africa,Southern Africa,2021-11-28,Southern Africa,Southern Africa
2021.96892,Namibia,Angola,13,Africa,Africa,2021-12-20,2021-12-01,Southern Africa,Southern Africa,2021-12-12,Southern Africa,Southern Africa
2021.97343,South Africa,Angola,13,Africa,Africa,2021-12-22,2021-12-01,Southern Africa,Southern Africa,2021-12-12,Southern Africa,Southern Africa
2022.00227,South Africa,Angola,13,Africa,Africa,2022-01-01,2022-01-01,Southern Africa,Southern Africa,2021-12-26,Southern Africa,Southern Africa
2022.01871,South Africa,Angola,13,Africa,Africa,2022-01-07,2022-01-01,Southern Africa,Southern Africa,2021-12-26,Southern Africa,Southern Africa
2021.80646,South Africa,Angola,14,Africa,Africa,2021-10-22,2021-10-01,Southern Africa,Southern Africa,2021-10-17,Southern Africa,Southern Africa
2021.86309,South Africa,Angola,14,Africa,Africa,2021-11-12,2021-11-01,Southern Africa,Southern Africa,2021-10-31,Southern Africa,Southern Africa
2021.90091,South Africa,Angola,14,Africa,Africa,2021-11-25,2021-11-01,Southern Africa,Southern Africa,2021-11-14,Southern Africa,Southern Africa
2021.90349,Namibia,Angola,14,Africa,Africa,2021-11-26,2021-11-01,Southern Africa,Southern Africa,2021-11-14,Southern Africa,Southern Africa
2021.92676,South Africa,Angola,14,Africa,Africa,2021-12-05,2021-12-01,Southern Africa,Southern Africa,2021-11-28,Southern Africa,Southern Africa
2021.96892,Namibia,Angola,14,Africa,Africa,2021-12-20,2021-12-01,Southern Africa,Southern Africa,2021-12-12,Southern Africa,Southern Africa
2021.97343,South Africa,Angola,14,Africa,Africa,2021-12-22,2021-12-01,Southern Africa,Southern Africa,2021-12-12,Southern Africa,Southern Africa
2022.00227,South Africa,Angola,14,Africa,Africa,2022-01-01,2022-01-01,Southern Africa,Southern Africa,2021-12-26,Southern Africa,Southern Africa
2022.01871,South Africa,Angola,14,Africa,Africa,2022-01-07,2022-01-01,Southern Africa,Southern Africa,2021-12-26,Southern Africa,Southern Africa
2021.08171,UNKNOWN,Angola,15,,Africa,2021-01-30,2021-01-01,,Southern Africa,2021-01-24,,Southern Africa
2021.9035,Namibia,Angola,15,Africa,Africa,2021-11-26,2021-11-01,Southern Africa,Southern Africa,2021-11-14,Southern Africa,Southern Africa
2021.96893,Namibia,Angola,15,Africa,Africa,2021-12-20,2021-12-01,Southern Africa,Southern Africa,2021-12-12,Southern Africa,Southern Africa
